Name,Ingredients,Instructions
Überbackene Schwarzwurzel-Pfannkuchen (für 4 Portionen),"['1 unbehandelte Orange', '1 kg Schwarzwurzeln', '250 g Champignons', '1 TL Butter', 'Salz, Pfeffer', '4 Eier', '200 g Buchweizenmehl', '75 g Weizenmehl', '500 ml Milch', 'Salz', 'Öl zum Ausbacken', '4 Tomaten', '150 g Camembert', '50 g Hartkäse (z. B. Emmentaler)', '1 TL Thymian']","['Orangenschale abreiben, Orange auspressen.', 'Schwarzwurzeln schälen (dabei Küchenhandschuhe anziehen) und in gleichmäßige, etwa 2 cm lange Stücke schneiden. Pilze putzen und in Scheiben schneiden.', 'Butter erhitzen, Schwarzwurzeln mit Orangensaft und ein wenig Wasser bei geschlossenem Deckel ca. 10 Minuten dünsten.', 'Pilze dazugeben und weitere 2 Minuten dünsten. Mit Salz und Pfeffer würzen.', 'Eier mit Mehl, Milch und Salz zu einem dünnen Teig verschlagen. In einer Pfanne mit Öl daraus dünne Pfannkuchen backen.', 'Tomaten fein würfeln, Weichkäse in Scheiben schneiden, Hartkäse reiben.', 'Tomaten mit den Schwarzwurzeln und Pilzen vermengen, mit Thymian würzen.', 'Gut abgetropftes Gemüse auf den Pfannkuchen verteilen und mit Weichkäse belegen. Zusammenrollen und in eine gefettete Auflaufform legen.', 'Hartkäse darüber streuen und alles im Ofen bei 175 Grad etwa 15 Minuten überbacken.']"
Topinambur-Suppe (für 4 Portionen),"['500 g Topinambur', '2 Stangen Lauch', '50 g Wildreis', '4 EL Pflanzenöl', '1 l Gemüsebrühe', '1 Gewürznelke', '1 Lorbeerblatt', '1 Msp. Koriander', '125 ml Sahne', 'Salz, schwarzer Pfeffer,', '2 Stängel frischer Koriander']","['Topinambur bis auf drei Knollen schälen, waschen und klein schneiden.', 'Lauch putzen, waschen und in\xa0 ca. 2 cm dicke Stücke schneiden.', 'Reis in reichlich Salzwasser gar kochen, abgießen.', '2 EL Öl in einem Topf erhitzen, Topinambur- und Lauchstücke darin anschwitzen.', 'Mit Gemüsebrühe aufgießen, Nelke und Lorbeerblatt hinzufügen und alles 10 Minuten bei mittlerer Hitze köcheln lassen.', 'Lorbeerblatt und Nelke entfernen. Koriander dazu geben.', 'Sahne dazugießen und alles pürieren. Mit Salz und Pfeffer abschmecken.', 'Reis zur Suppe geben.', 'Restliche Topinamburknollen schälen und in sehr dünne Scheiben schneiden. 2 EL Öl in einer Pfanne erhitzen, Gemüsescheiben darin kross braten.', 'Suppe in vorgewärmte Teller geben, mit den Topinambur-Scheiben und mit frischen Korianderblättchen bestreut servieren.']"
Feldsalat mit Petersilienwurzel und Nussbratlingen (für 4 Portionen),"['300 g Petersilienwurzel', '1 Zitrone', '500 ml Gemüsebrühe', '1/ 2 Bd. Petersilie', '2 EL Olivenöl', '2 TL Apfeldicksaft', 'Salz, schwarzer Pfeffer', '200 g\xa0Feldsalat', '2 rote Äpfel (z.B. Elstar)', '1 große Zwiebel', 'Olivenöl', '200 g\xa0Walnusskerne, gemahlen', '50 g Semmelmehl', '2 EL Tomatenmark', '1 Ei', 'Oregano, Pfeffer, Salz', 'Olivenöl zum Ausbacken']","['Petersilienwurzel putzen und waschen. Zitrone auspressen.', 'Brühe mit dem Zitronensaft aufkochen und Petersilienwurzel darin etwa 3 Minuten kochen, herausheben, abtropfen lassen.', '4 EL von der Brühe, Olivenöl, fein gehackte Petersilie, Apfeldicksaft, Salz und Pfeffer\xa0 miteinander vermengen und beiseite stellen.', 'Zwiebel schälen und sehr klein schneiden.', 'Zwiebelwürfel in Öl anbraten und mit den Walnuss- und Semmelmehlen vermischen.', 'Tomatenmark und Ei untermischen und mit den Gewürzen und Salz abschmecken.', 'Mit feuchten Händen kleine, flache Bratlinge formen und in heißem Öl in der Pfanne von beiden Seiten braten.', 'Petersilienwurzel schälen und in Streifen schneiden.', 'Mit den heißen Nussbratlingen servieren.']"
Maronen-Risotto (für 4 Portionen),"['500 g Maronen', '1 l Gemüsebrühe', '100 ml Weißwein', '1 Zwiebel', '100 g Schinkenspeck', '2 Zehen Knoblauch', '6 EL Butter', '350 g Risotto-Reis', 'Salz, schwarzer Pfeffer', '50 g Parmesan']","['Schale der Maronen kreuzweise einritzen. Maronen etwa 10 Minuten im Ofen rösten, bis die Schale aufplatzt. Schale entfernen.', 'Maronen in Gemüsebrühe ca. 30 Minuten gar kochen, abschöpfen und warm stellen.', 'Zwiebel schälen und sehr fein hacken. Schinkenspeck in feine Würfel schneiden. Knoblauch und Rosmarin jeweils sehr fein hacken.', '4 EL Butter in einem großen Topf erhitzen, Zwiebel, Speck und Rosmarin etwa 5 Minuten anbraten.', 'Reis dazugeben und unter langsamem Rühren glasig anschwitzen. Knoblauch kurz mit anschwitzen.', 'Gemüsebrühe mit Weißwein mischen.', 'Flüssigkeit nach und nach unter stetigem Rühren zum Reis geben, bis der Reis gar ist (ca. 20 Minuten).', 'Den Topf vom Herd nehmen. Maronen, restliche Butter und den geriebenen Parmesankäse unterrühren. Mit Salz und schwarzem Pfeffer abschmecken.', 'Sofort servieren.']"
Kürbis-Pasta (für 4 Portionen),"['300 g frischer Spinat', '1 kleiner Kürbis (z.B. Hokkaido)', '2 Knoblauchzehen', 'Olivenöl', 'Salz, Pfeffer', '2 cm frischer Ingwer, gerieben', '1 TL Kurkuma', '100 ml Sahne', '400 g Spaghetti']","['Spinatblätter putzen, waschen, in sprudelndem Wasser kurz blanchieren, kalt abschrecken und gut abtropfen lassen.', 'Kürbis halbieren, Kerne und gegebenenfalls Schale entfernen. Das Fruchtfleisch in gleichmäßige Würfel schneiden.', 'Knoblauch abziehen und fein hacken.', 'Öl in einer Pfanne erhitzen die Kürbisstücke darin anbraten, bis sie Farbe annehmen.', 'Die Hälfte der gebratenen Kürbisstücke beiseite stellen.', 'Knoblauch zum restlichen Kürbis in die Pfanne geben und einige Minuten mitbraten.', 'Mit Salz, Pfeffer, Ingwer und Kurkuma würzen.', 'Sahne zufügen, Soße pürieren und zurück in die Pfanne geben.', 'Spaghetti bissfest kochen und gut abtropfen lassen.', 'Restliche Kürbiswürfel und die Spinatblätter zur Soße geben, alles noch einmal abschmecken.', 'Spaghetti mit der Kürbis-Soße servieren.']"
Heringsfilet in Sahnesoße (für 4 Portionen),"['2 Zwiebeln', '1 EL Wacholderbeeren', '250 ml Weißweinessig', '2 EL Zucker', '2 Lorbeerblätter', '10 Pfefferkörner', '10 Pimentkörner', '8 Heringsfilets', '1 Bund Dill', '½ Bund Petersilie', '2 saure Äpfel', '150 g Cornichons', '300 g\xa0Schmand']","['Zwiebeln schneiden. Wacholderbeeren im Mörser zerkleinern.', 'Essig mit Zucker, Zwiebeln, zerkleinerten Wacholderbeeren, Pfeffer und Piment erhitzen und einmal aufkochen lassen. Sud abkühlen lassen.', 'Hering abspülen, gegebenenfalls wässern und anschließend in gleichmäßige, etwa 3 cm breite Stücke schneiden.', 'Abgekühlten Essigsud so über die Fischstücke geben, dass alle davon bedeckt sind. Im Kühlschrank mindestens eine Nacht, am besten aber einen ganzen Tag, ziehen lassen.', 'Blättchen von Dill und Petersilie abzupfen und fein hacken. Äpfel waschen und in kleine Würfel, Cornichons in dünne Scheiben schneiden.', 'Heringsstücke aus dem Sud nehmen. Sud auf die Hälfte einkochen lassen. Schmand mit etwas abgekühltem und durchgesiebtem Sud glatt rühren, so dass eine flüssige aber nicht zu dünne Mischung entsteht.', 'Heringsstücke mit Schmand-Mischung übergießen. Kräuter, Gurken- und Apfelstückchen untermischen.']"
Buntes Bohnen-Omelett (für 4 Portionen),"['400 g\xa0grüne Bohnen', '200 g Cherry-Tomaten', '200 g\xa0Feta', '1 Zweig Rosmarin', '2 Zweige Bohnenkraut', '8 Eier', '4 EL Milch', '2 EL Sahne', 'Salz, Pfeffer', 'Öl zum Backen']","['Bohnen waschen und von Stilen und Fasern befreien. In Salzwasser etwa 10 Minuten kochen, dann kalt abspülen und gut abtropfen lassen. Sehr lange Bohnen in der Mitte durchschneiden.', 'Tomaten halbieren, Feta zerbröseln. Rosmarin-Nadeln und Bohnenkraut-Blättchen sehr fein hacken.', 'Eier mit Milch, Sahne und Kräutern verquirlen, mit Salz und Pfeffer würzen.', 'Öl in einer Pfanne erhitzen. Ein Viertel der Eiermasse hineingießen und etwa 1 Minute bei mittlerer Hitze backen.', 'Bohnen, Tomaten und Feta anteilig auf dem Ei verteilen und bei geschlossenem Deckel in der Pfanne fest werden lassen.', 'Erstes Omelett aus der Pfanne heben, zusammenklappen und warm halten. Für die anderen genau so verfahren.']"
Rosenkohlgemüse mit Nocken (für 4 Portionen),"['200 g\xa0Quark', '100 g\xa0Butter', '2\xa0Eier', '160 g\xa0Semmelbrösel', 'Salz, Pfeffer, Muskat', '500 g\xa0Rosenkohl', '2\xa0Zwiebeln', '100 g\xa0Mohrrüben', '150 g\xa0Petersilienwurzel', 'Pflanzenöl', '300 ml Gemüsebrühe', '100 ml\xa0süße Sahne', 'Salz, Pfeffer', 'Je 2 Zweige\xa0Petersilie, Dill, Schnittlauch', '2 EL\xa0Meerrettich']","['Ein frisches Küchenhandtuch in einem Sieb ausbreiten und den Quark darin abtropfen lassen. Butter mit dem Rührgerät schaumig schlagen. 1 Ei trennen.', '2 EL Semmelbrösel unter die Butter mischen. Ein Eigelb und das zweite Ei komplett dazugeben. Dann die übrigen Semmelbrösel und den Quark unter die Mischung heben. Mit Salz, Pfeffer und Muskat abschmecken. Teig beiseite stellen.', 'Rosenkohl putzen, Strunk kurz abschneiden, kreuzweise einritzen.', 'Zwiebeln abziehen und in feine Würfel schneiden. Möhren und Petersilienwurzel schälen und fein würfeln.', 'Pflanzenöl in einem Topf erhitzen, Zwiebeln, Mohrrüben und Petersilienwurzel 2 Minuten darin anschwitzen.', 'Rosenkohl dazugeben, mit Gemüsebrühe und Sahne aufgießen, mit Salz und Pfeffer würzen und bei geschlossenem Deckel etwa 10 Minuten garen.', 'Blättchen von Petersilie und Dill sowie den Schnittlauch fein hacken.', 'Aus dem Quarkteig mit angefeuchteten Händen kleine Klöße formen und in kochendes Salzwasser geben. Nach etwa 10 Minuten herausheben und abtropfen lassen.', 'Pflanzenöl in einer Pfanne erhitzen und darin die Nocken goldbraun braten.', 'Rosenkohlgemüse und Nocken auf tiefen Tellern anrichten.', 'Etwas Flüssigkeit vom Rosenkohlgemüse abnehmen, mit Meerrettich und Kräutern zu einer Soße vermengen und über das Gemüse geben.']"
Walnuss-Crostini (für 4 Portionen),"['1\xa0langes Baguette', '3 EL\xa0Olivenöl', '250 g\xa0Tomaten', '80 g\xa0Walnusskerne', '1\xa0Knoblauchzehe', '3 Zweige\xa0glatte Petersilie', '3 Zweige\xa0Basilikum', '1 EL\xa0Tomatenmark', 'Salz, Zucker, Pfeffer']","['Baguette in etwa 1 cm dicke Scheiben schneiden. Olivenöl in einer Pfanne erhitzen und nach und nach die Brotscheiben darin von beiden Seiten rösten.', 'Tomaten waschen etwa 1 Minute in kochendes Wasser geben. Haut kreuzweise einritzen und abziehen. Tomaten vierteln, entkernen und in kleine Würfel schneiden.', 'Walnüsse in einer Pfanne ohne Fett anrösten, dann hacken.', 'Knoblauch schälen und sehr fein hacken. Blätter von Petersilie und Basilikum in feine Streifen schneiden.', 'Tomatenwürfel mit 2/3 der Walnüsse, Kräutern, Tomatenmark und Knoblauch vermengen, mit Salz, Zucker und Pfeffer abschmecken.', 'Tomatenmischung auf die Brotscheiben verteilen, mit den restlichen Walnüssen bestreuen und servieren.']"
Lauch-Kuchen (für 4 Portionen),"['175 g\xa0Quark', '6 - 8\xa0Kartoffeln', '1 EL\xa0Butter', 'Milch', '2 EL\xa0gemischte Kräuter (tiefgekühlt)', '250 g\xa0Lauch', '1 EL\xa0Öl', '3\xa0Eier', '75 g\xa0Emmentaler', 'Salz, Pfeffer, Muskat']","['Quark abtropfen lassen.', 'Kartoffeln schälen und gar kochen und abtropfen lassen. Einen EL Butter zu den Kartoffeln geben und mit einem Stampfer oder dem Handrührgerät zerkleinern. Dabei nach und nach so viel Milch angießen, dass ein cremiges aber festes Püree entsteht.', 'Gemischte Kräuter unter das Kartoffelpüree mischen. Backofen vorheizen.', 'Lauch putzen, waschen, in Ringe schneiden. Etwa 3 Minuten in heißem Öl dünsten.', 'Eier trennen. Emmentaler reiben.', 'Eigelbe mit Kartoffelpüree, Lauch und Quark vermischen, mit Salz, Pfeffer und Muskat würzen.', 'Eiweiße steif schlagen und unter die Kartoffel-Lauch-Masse heben.', 'Masse in eine gefettete Auflaufform geben und den geriebenen Käse darüber verteilen.', 'Etwa 30 Minuten im Ofen backen, bis der Lauch gar ist und der Käse eine goldbraune Farbe angenommen hat.']"
Grünkohlsuppe mit Forellenfilets (für 4 Portionen),"['1 kg\xa0Grünkohl', '4 Kartoffeln', '1 Zwiebel', '1\xa0Knoblauchzehe', '50 g\xa0Butter', '1 Liter Brühe', '1 Becher\xa0Creme fraîche', 'Salz, Pfeffer, Muskat, Senf', '2 EL\xa0Haferflocken', '4\xa0geräucherte Forellenfilets']","['Grünkohl von den dicken Rispen befreien, waschen und in Streifen schneiden.', 'Etwa 2 Minuten in kochendes Salzwasser geben, danach sofort mit kaltem Wasser abschrecken. Gründlich abtropfen lassen.', 'Kartoffeln schälen und in gleichmäßige, kleine Würfel schneiden. Zwiebel schälen und grob zerteilen, Knoblauch schälen und zerdrücken.', 'Butter erhitzen, Zwiebel, Knoblauch und Kartoffeln darin anschwitzen. Grünkohlstreifen dazugeben und mit der Brühe aufgießen. Bei geringer Hitze so lange köcheln lassen, bis Kartoffeln und Grünkohl gar sind.', 'Suppe pürieren, Creme fraîche unterziehen und mit Salz, Pfeffer, Muskat und Senf abschmecken.', 'Haferflocken in einer Pfanne ohne Fett rösten, Forellenfilets zerteilen und in der Suppe warm werden lassen.', 'Suppe in den Tellern verteilen und mit Haferflocken bestreut servieren.']"
Chicorée-Brote (für 4 Portionen),"['3\xa0Chicorée', '2\xa0Mohrrüben', '1 Hand voll\xa0Rucola', '2 EL\xa0Puderzucker', '2 EL\xa0Butter', '1 EL\xa0Orangensaft', '100 g\xa0mittelalten Gouda', 'Salz, Pfeffer', '8 Scheiben\xa0Schwarzbrot']","['Chicorée halbieren, Strunk entfernen und den Rest in feine Streifen schneiden.', 'Mohrrüben schälen und mit einem Sparschäler in sehr dünne Streifen schneiden. Diese wiederum vierteln.', 'Rucola waschen, verlesen, abtropfen lassen und grob hacken.', 'Puderzucker in einer Pfanne zu Karamell schmelzen lassen. Butter und Orangensaft dazugeben und Chicorée darin dünsten.', 'Mohrrübenstreifen und Rucola in die Pfanne geben, heiß werden lassen und mit Salz und Pfeffer abschmecken.', 'Gouda in feine Scheiben hobeln.', 'Käse auf den Brotscheiben verteilen, Chicoréegemüse darauf verteilen und heiß servieren.']"
Milchreis Stracciatella (für 4 Portionen),"['1 L\xa0Milch', '3 EL\xa0Puderzucker', '400 g\xa0Milchreis', '100 g\xa0Zartbitterschokolade', '80 g\xa0Mandeln', '80 g\xa0Pistazienkerne', '2\xa0Mango', 'Saft von 1\xa0Limette', '200 ml\xa0Sahne', '1 Tl\xa0Vanillezucker', '1 P\xa0Sahnesteif']","['Milch und Zucker aufkochen. Reis einstreuen und unter gelegentlichem Umrühren etwa 30 Minuten ausquellen lassen. Abkühlen lassen und dann etwa 45 Minuten kalt stellen.', 'Schokolade grob raspeln. Mandeln in einer Pfanne ohne Fett goldbraun rösten und anschließend grob hacken. Pistazien grob hacken.', 'Mango schälen und in kleine Würfel schneiden. 2/3 der Mangostückchen mit dem Limettensaft pürieren, so dass eine sämige Soße entsteht. Die restlichen Mangostücken und die gehackten Pistazien in die Soße geben.', 'Sahne, Vanillezucker und Sahnesteif steif schlagen. Schlagsahne und 2/3 der Mandel- und Schokostückchen vorsichtig unter den Reis heben.', 'Milchreis mit der Mangosoße auf Tellern anrichten. Mit den restlichen Schoko- und Mandelstückchen dekorieren.']"
Rotkohlsalat (für 4 Portionen),"['400 g\xa0Rotkohl', '4 EL\xa0Öl', '3 El\xa0Zitronensaft', '1 EL\xa0Honig', 'Salz, Pfeffer', '3\xa0Orangen', '2\xa0rote Äpfel', '5\xa0Walnüsse', '100 g\xa0Feta']","['Rotkohl waschen, Blätter sehr fein hobeln (oder schneiden).', 'Öl, Zitronensaft und Honig vermischen, mit Salz und Pfeffer würzen. Rotkohl damit vermengen und gut ziehen lassen.', 'Orangen schälen und filetieren. Filets halbieren. Äpfel waschen und in sehr feine Stifte schneiden. Beides unter den Rotkohl heben.', 'Walnüsse knacken und grob hacken. Feta zerbröseln. Beides über den Salat streuen und servieren.']"
Avocado-Cocktail (für 4 Portionen),"['2\xa0weiche Avocado', '300 ml Tomatensaft', '1 kl. Bd. Dill', '½ TL\xa0Koriander (gemahlen)', '250 ml\xa0Buttermilch', 'Salz, Pfeffer, Tabascosoße', '4 Stangen\xa0Sellerie']","['Avocado halbieren, Stein entfernen, Fruchtfleisch auslösen und grob würfeln.', 'Zusammen mit Tomatensaft pürieren.', 'Dill abwaschen und fein hacken. Zusammen mit dem Koriander zum Avocadopüree geben und mit Buttermilch auffüllen.', 'Mit Salz, Pfeffer und Tabascosoße herzhaft abschmecken.', 'Sellerie waschen, unten 2 cm abschneiden, Fäden abziehen.', 'Cocktail in Gläser füllen, je eine Selleriestange hineinstellen und etwas Pfeffer auf die Oberfläche des Getränks geben.']"
Fruchtige Kartoffelpfanne (für 4 Portionen),"['12\xa0festkochende Kartoffeln', '4 EL\xa0Öl', '2\xa0rote Äpfel', '2\xa0Zwiebeln', '½ Pck.\xa0gemischte Kräuter (tiefgekühlt)', '1 EL\xa0Meerrettich', 'Salz, Pfeffer', '200 g\xa0Feldsalat', '3\xa0Mohrrüben', '50 g\xa0Naturjoghurt', 'Saft ½ Zitrone', '1 EL\xa0Honig']","['Kartoffeln schälen und in gleichmäßige kleine Würfel schneiden.', 'Öl in einer Pfanne erhitzen, Kartoffelstücken darin etwa 10 Minuten bei mittlerer Hitze braten.', 'Äpfel waschen, entkernen und in Stifte schneiden. Zwiebeln abziehen und fein hacken. Beides zu den Kartoffeln geben und braten bis die Zwiebeln und die Kartoffeln gar sind.', 'Kräuter und Meerrettich zur Kartoffelpfanne geben und vorsichtig vermengen. Mit Salz und Pfeffer würzen.', 'Feldsalat waschen, verlesen und gut abtropfen lassen.', 'Mohrrüben schälen, raspeln und zum Feldsalat geben.', 'Joghurt, Zitronensaft und Honig vermengen und zum Salat geben.', 'Kartoffelpfanne auf Tellern anrichten und mit dem Salat servieren.']"
Buntes Sprossen-Gemüse (für 4 Portionen),"['300 g Tofu', '1 rote\xa0Chilischote', '2 EL\xa0Pflanzenöl', '4 El\xa0Sojasoße', 'Saft 1\xa0Limette', 'Salz, Pfeffer', '2 Tassen\xa0Reis', '1 Stange\xa0Porree', '10 braune\xa0Champignons', 'je 1\xa0gelbe, rote und grüne Paprika', '2 El\xa0Cashewkerne', '4 EL\xa0Öl', '1 Pck.\xa0vorgekeimte Sprossen', '120 ml\xa0Gemüsebrühe', '2 EL\xa0Sojasoße', 'Zitronensaft, Zucker, gemahlener Ingwer']","['Tofu abtropfen lassen und in Scheiben schneiden.', 'Chilischote halbieren, entkernen, abwaschen und in feine Streifen schneiden.', 'Öl, Sojasoße und den Limettensaft miteinander vermischen. Mit Salz und Pfeffer abschmecken.', 'Chilistreifen zur Soße geben und alles über den Tofuscheiben verteilen. Mindestens 30 Minuten ziehen lassen.', 'Reis mit 6 Tassen Wasser ansetzen und bei mittlerer Hitze langsam ausquellen lassen.', 'Porree vom Strunk befreien, halbieren und gut abspülen. In feine Streifen schneiden. Pilze mit einem Tuch abreiben und in Scheiben schneiden.', 'Paprika halbieren, entkernen, abwaschen und in feine Würfel schneiden.', 'Tofu in Würfel schneiden, seine Marinade sowie 2 EL ÖL in einer Pfanne oder einem Wok erhitzen und den Tofu darin kräftig anbraten. Tofu aus der Pfanne heben und warm stellen.', 'Paprika, Porree, Pilze und die Cashewkerne kräftig anbraten.', 'Sprossen dazu geben und mit Gemüsebrühe und Sojasoße ablöschen.', 'Mit Zitronensaft, Zucker und Ingwer abschmecken.', 'Tofu dazu geben, vorsichtig vermengen und mit dem Reis servieren.']"
Zwiebelgemüse mit Champignonklößen (für 4 Portionen),"['1 kg\xa0mehlig kochende Kartoffeln', 'Muskatnuss', '100 g\xa0Speisestärke', '2\xa0Eigelb', '1\xa0Zwiebel', '1\xa0Knoblauchzehe', '150 g\xa0Champignons', '6 EL\xa0Butter', '500 g\xa0rote Zwiebeln', '3 EL\xa0Öl', '3 Zweige\xa0Thymian', '½ TL\xa0Zucker', 'Salz, Pfeffer', '1 EL\xa0Balsamicoessig', '100 ml\xa0Gemüsebrühe']","['Kartoffeln schälen, kochen, abtropfen lassen und anschließend zerstampfen.', 'Kartoffelmasse mit Muskat würzen und mit Speisestärke sowie Eigelben zu einem Teig verkneten.', 'Zwiebel und Knoblauch abziehen und sehr fein hacken. Champignons sauber reiben und in kleine Stücke schneiden.', '2 EL Butter zerlassen, Zwiebeln und Knoblauch darin anschwitzen. Die Champignonstückchen dazu geben und bei mittlerer Hitze langsam schmoren.', 'Aus dem Teig Klöße formen und in ihrer Mitte jeweils etwas von der Champignonmasse einschließen.', 'In siedendem Salzwasser Klöße etwa 20 Minuten gar ziehen lassen.', 'Rote Zwiebeln schälen, halbieren und in feine Streifen schneiden.', 'Öl in einer Pfanne erhitzen, Thymianblättchen dazugeben und mit Zucker, Salz und Pfeffer würzen. Zwiebeln dazu geben und einige Minuten anschwitzen. Mit Essig ablöschen und langsam einkochen lassen.', 'Mit Brühe aufgießen, bei geschlossenem Deckel etwa 10 Minuten schmoren und dann bei offenem Deckel die Flüssigkeit verkochen lassen.', 'Zwiebelgemüse auf Tellern anrichten und mit Klößen servieren.']"
